Date,ChosenTicker
2023-04-17,DE
2023-04-18,AVGO
2023-04-19,NVDA
2023-04-20,ISRG
2023-04-21,NSC
2023-04-24,GM
2023-04-25,CRM
2023-04-26,ABBV
2023-04-27,DHR
2023-04-28,HUM
2023-05-01,AMAT
2023-05-02,WFC
2023-05-03,HD
2023-05-04,ICE
2023-05-05,CI
2023-05-08,HON
2023-05-09,EL
2023-05-10,JPM
2023-05-11,AMT
2023-05-12,MA
2023-05-15,GILD
2023-05-16,LMT
2023-05-17,AIG
2023-05-18,ALL
2023-05-19,AMZN
2023-05-22,TGT
2023-05-23,PEP
2023-05-24,FI
2023-05-25,KO
2023-05-26,BAC
2023-05-30,MMC
2023-05-31,SHW
2023-06-01,GE
2023-06-02,C
2023-06-05,NOW
2023-06-06,DIS
2023-06-07,LOW
2023-06-08,CME
2023-06-09,FDX
2023-06-12,AAPL
2023-06-13,DUK
2023-06-14,CSCO
2023-06-15,SPGI
2023-06-16,VRTX
2023-06-20,ACN
2023-06-21,PG
2023-06-22,BLK
2023-06-23,ZTS
2023-06-26,QCOM
2023-06-27,AMGN
2023-06-28,T
2023-06-29,META
2023-06-30,RTX
2023-07-03,GILD
2023-07-05,GOOGL
2023-07-06,ADP
2023-07-07,PNC
2023-07-10,MSFT
2023-07-11,NEE
2023-07-12,PLD
2023-07-13,INTC
2023-07-14,ADBE
2023-07-17,BRK-B
2023-07-18,TXN
2023-07-19,BKNG
2023-07-20,BDX
2023-07-21,REGN
2023-07-24,TMO
2023-07-25,UNH
2023-07-26,WMT
2023-07-27,SBUX
2023-07-28,MRK
2023-07-31,AMD
2023-08-01,ABT
2023-08-02,V
2023-08-03,USB
2023-08-04,VZ
2023-08-07,JNJ
2023-08-08,MO
2023-08-09,MDT
2023-08-10,MS
2023-08-11,CVX
2023-08-14,ADP
2023-08-15,MCD
2023-08-16,LIN
2023-08-17,APD
2023-08-18,IBM
2023-08-21,MU
2023-08-22,GS
2023-08-23,DE
2023-08-24,AVGO
2023-08-25,ABBV
2023-08-28,AON
2023-08-29,NVDA
2023-08-30,ISRG
2023-08-31,PGR
2023-09-01,HUM
2023-09-05,ADI
2023-09-06,GM
2023-09-07,CAT
2023-09-08,GE
2023-09-11,COST
2023-09-12,LMT
2023-09-13,PM
2023-09-14,HD
2023-09-15,ICE
2023-09-18,JPM
2023-09-19,AMT
2023-09-20,LOW
2023-09-21,EQIX
2023-09-22,MA
2023-09-25,ADP
2023-09-26,PEP
2023-09-27,ALL
2023-09-28,DIS
2023-09-29,NOW
2023-10-02,BAC
2023-10-03,EL
2023-10-04,KO
2023-10-05,META
2023-10-06,BDX
2023-10-09,SHW
2023-10-10,MMC
2023-10-11,CSCO
2023-10-12,AMZN
2023-10-13,UNP
2023-10-16,GOOGL
2023-10-17,NEE
2023-10-18,FDX
2023-10-19,AAPL
2023-10-20,PNC
2023-10-23,WFC
2023-10-24,RTX
2023-10-25,GILD
2023-10-26,BKNG
2023-10-27,GILD
2023-10-30,JNJ
2023-10-31,CRM
2023-11-01,DUK
2023-11-02,C
2023-11-03,ACN
2023-11-06,CL
2023-11-07,TMO
2023-11-08,CME
2023-11-09,BRK-B
2023-11-10,VRTX
2023-11-13,AMGN
2023-11-14,NSC
2023-11-15,CVX
2023-11-16,CAT
2023-11-17,BLK
2023-11-20,SO
2023-11-21,SPGI
2023-11-22,AMAT
2023-11-24,INTC
2023-11-27,SYK
2023-11-28,QCOM
2023-11-29,USB
2023-11-30,AMD
2023-12-01,MSFT
2023-12-04,MO
2023-12-05,WMT
2023-12-06,DHR
2023-12-07,CI
2023-12-08,C
2023-12-11,PLD
2023-12-12,ABT
2023-12-13,TGT
2023-12-14,APD
2023-12-15,ADBE
2023-12-18,MDT
2023-12-19,NFLX
2023-12-20,MCD
2023-12-21,VZ
2023-12-22,MRK
2023-12-26,XOM
2023-12-27,DE
2023-12-28,TXN
2023-12-29,MU
2024-01-02,GS
2024-01-03,ISRG
2024-01-04,T
2024-01-05,ABBV
2024-01-08,AIG
2024-01-09,RTX
2024-01-10,ADP
2024-01-11,GM
2024-01-12,PFE
2024-01-16,HUM
2024-01-17,ZTS
2024-01-18,HD
2024-01-19,LIN
2024-01-22,LMT
2024-01-23,SBUX
2024-01-24,GE
2024-01-25,DHR
2024-01-26,PEP
2024-01-29,FI
2024-01-30,JPM
2024-01-31,IBM
2024-02-01,NVDA
2024-02-02,FDX
2024-02-05,HON
2024-02-06,DIS
2024-02-07,BKNG
2024-02-08,META
2024-02-09,MA
2024-02-12,ADP
2024-02-13,GOOGL
2024-02-14,GILD
2024-02-15,LOW
2024-02-16,EQIX
2024-02-20,BDX
2024-02-21,SYK
2024-02-22,KO
2024-02-23,ALL
2024-02-26,AMZN
2024-02-27,NSC
2024-02-28,MMC
2024-02-29,DHR
2024-03-01,ACN
2024-03-04,UNH
2024-03-05,JNJ
2024-03-06,CRM
2024-03-07,DUK
2024-03-08,COST
2024-03-11,TMO
2024-03-12,PG
2024-03-13,USB
2024-03-14,AMT
2024-03-15,EL
2024-03-18,BRK-B
2024-03-19,EOG
2024-03-20,CVX
2024-03-21,CB
2024-03-22,INTC
2024-03-25,PM
2024-03-26,BLK
2024-03-27,MS
2024-03-28,QCOM
2024-04-01,AMGN
2024-04-02,CL
2024-04-03,WFC
2024-04-04,SPGI
2024-04-05,INTU
2024-04-08,PLD
2024-04-09,FI
2024-04-10,MRK
2024-04-11,XOM
2024-04-12,MDT
2024-04-15,INTU
2024-04-16,MCD
2024-04-17,ADBE
2024-04-18,ABT
2024-04-19,V
2024-04-22,CI
2024-04-23,HON
2024-04-24,PNC
2024-04-25,MSFT
2024-04-26,AAPL
2024-04-29,APD
2024-04-30,AMD
2024-05-01,WMT
2024-05-02,AON
2024-05-03,BAC
2024-05-06,NOW
2024-05-07,DE
2024-05-08,NFLX
2024-05-09,MU
2024-05-10,GS
2024-05-13,ABBV
2024-05-14,AIG
2024-05-15,GM
2024-05-16,CAT
2024-05-17,RTX
2024-05-20,ADP
2024-05-21,ISRG
2024-05-22,SO
2024-05-23,HUM
2024-05-24,T
2024-05-28,HD
2024-05-29,SBUX
2024-05-30,DIS
2024-05-31,GE
2024-06-03,CSCO
2024-06-04,LMT
2024-06-05,PM
2024-06-06,ACN
2024-06-07,CME
2024-06-10,PEP
2024-06-11,META
2024-06-12,LOW
2024-06-13,UNP
2024-06-14,FDX
2024-06-17,NEE
2024-06-18,MA
2024-06-20,GILD
2024-06-21,BDX
2024-06-24,SHW
2024-06-25,KO
2024-06-26,ALL
2024-06-27,AMZN
2024-06-28,PGR
2024-07-01,JPM
2024-07-02,AVGO
2024-07-03,DUK
2024-07-05,COST
2024-07-08,JNJ
2024-07-09,MO
2024-07-10,TMO
2024-07-11,TGT
2024-07-12,USB
2024-07-15,TXN
2024-07-16,BKNG
2024-07-17,FI
2024-07-18,GOOGL
2024-07-19,PFE
2024-07-22,NVDA
2024-07-23,MMC
2024-07-24,SHW
2024-07-25,BRK-B
2024-07-26,VZ
2024-07-29,BAC
2024-07-30,BLK
2024-07-31,EQIX
2024-08-01,QCOM
2024-08-02,INTC
2024-08-05,AON
2024-08-06,INTC
2024-08-07,ICE
2024-08-08,INTC
2024-08-09,REGN
2024-08-12,MSFT
2024-08-13,NEE
2024-08-14,PLD
2024-08-15,AMGN
2024-08-16,PG
2024-08-19,MDT
2024-08-20,AMAT
2024-08-21,WFC
2024-08-22,MCD
2024-08-23,IBM
2024-08-26,CVX
2024-08-27,PFE
2024-08-28,EL
2024-08-29,SPGI
2024-08-30,VRTX
2024-09-03,MRK
2024-09-04,LIN
2024-09-05,APD
2024-09-06,ADBE
2024-09-09,PNC
2024-09-10,WMT
2024-09-11,REGN
2024-09-12,CI
2024-09-13,HON
2024-09-16,ABT
2024-09-17,MS
2024-09-18,NOW
2024-09-19,DE
2024-09-20,ZTS
2024-09-23,ABBV
2024-09-24,SYK
2024-09-25,ISRG
2024-09-26,UNP
2024-09-27,RTX
2024-09-30,QCOM
2024-10-01,DIS
2024-10-02,HD
2024-10-03,XOM
2024-10-04,GM
2024-10-07,C
2024-10-08,PEP
2024-10-09,LOW
2024-10-10,CL
2024-10-11,GE
2024-10-14,CSCO
2024-10-15,HUM
2024-10-16,NFLX
2024-10-17,LMT
2024-10-18,AIG
2024-10-21,AMZN
2024-10-22,UNH
2024-10-23,MU
2024-10-24,ZTS
2024-10-25,FDX
2024-10-28,AAPL
2024-10-29,ACN
2024-10-30,TGT
2024-10-31,MA
2024-11-01,CB
2024-11-04,TMO
2024-11-05,PGR
2024-11-06,BDX
2024-11-07,AON
2024-11-08,PNC
2024-11-11,KO
2024-11-12,USB
2024-11-13,EOG
2024-11-14,DUK
2024-11-15,SHW
2024-11-18,BLK
2024-11-19,NSC
2024-11-20,JNJ
2024-11-21,MO
2024-11-22,MMC
2024-11-25,SHW
2024-11-26,BRK-B
2024-11-27,AMT
2024-11-29,BKNG
2024-12-02,META
2024-12-03,PLD
2024-12-04,ALL
2024-12-05,JPM
2024-12-06,AMD
2024-12-09,BAC
2024-12-10,MSFT
2024-12-11,AAPL
2024-12-12,AMGN
2024-12-13,V
2024-12-16,CVX
2024-12-17,NEE
2024-12-18,GOOGL
2024-12-19,CB
2024-12-20,MCD
2024-12-23,ICE
2024-12-24,ABT
2024-12-26,SO
2024-12-27,MDT
2024-12-30,MS
2024-12-31,NVDA
2025-01-02,WMT
2025-01-03,PM
2025-01-06,CI
2025-01-07,HON
2025-01-08,MRK
2025-01-10,LIN
2025-01-13,APD
2025-01-14,VZ
2025-01-15,EL
2025-01-16,SPGI
2025-01-17,ADI
2025-01-21,WFC
2025-01-22,DE
2025-01-23,GS
2025-01-24,NOW
2025-01-27,QCOM
2025-01-28,LOW
2025-01-29,UNP
2025-01-30,HD
2025-01-31,REGN
2025-02-03,ISRG
2025-02-04,T
2025-02-05,ABBV
2025-02-06,SBUX
2025-02-07,RTX
2025-02-10,FI
2025-02-11,GE
2025-02-12,COST
2025-02-13,GM
2025-02-14,C
2025-02-18,LMT
2025-02-19,REGN
2025-02-20,INTC
2025-02-21,SYK
2025-02-24,DIS
2025-02-25,ACN
2025-02-26,CME
2025-02-27,PEP
2025-02-28,META
2025-03-03,FDX
2025-03-04,PFE
2025-03-05,AMZN
2025-03-06,UNH
2025-03-07,BDX
2025-03-10,CSCO
2025-03-11,PNC
2025-03-12,TMO
2025-03-13,PG
2025-03-14,BLK
2025-03-17,TGT
2025-03-18,APD
2025-03-19,IBM
2025-03-20,USB
2025-03-21,AMT
2025-03-24,DUK
2025-03-25,CRM
2025-03-26,ALL
2025-03-27,JNJ
2025-03-28,CAT
2025-03-31,BKNG
2025-04-01,GILD
2025-04-02,PLD
2025-04-03,KO
2025-04-04,FI
2025-04-07,HUM
2025-04-08,EQIX
2025-04-09,BRK-B
2025-04-10,AVGO
2025-04-11,MSFT
2025-04-14,CAT
2025-04-15,MA
2025-04-16,AMGN
2025-04-17,AMAT
2025-04-21,CRM
2025-04-22,GOOGL
2025-04-23,CB
2025-04-24,MRK
2025-04-25,LIN
2025-04-28,ABT
2025-04-29,NSC
2025-04-30,JPM
2025-05-01,ADBE
2025-05-02,CVX
2025-05-05,CRM
2025-05-06,MDT
2025-05-07,ADI
2025-05-08,SPGI
2025-05-09,INTU
2025-05-12,MMC
2025-05-13,SHW
2025-05-14,EL
2025-05-15,NVDA
2025-05-16,WFC
2025-05-19,WMT
2025-05-20,XOM
2025-05-21,MCD
2025-05-22,ICE
2025-05-23,CI
2025-05-27,NEE
2025-05-28,DE
2025-05-29,TXN
2025-05-30,MU
2025-06-02,VRTX
2025-06-03,NOW
2025-06-04,BAC
2025-06-05,GE
2025-06-06,MO
2025-06-09,QCOM
2025-06-10,ISRG
2025-06-11,SO
2025-06-12,HD
2025-06-13,REGN
2025-06-16,BRK-B
2025-06-17,AVGO
2025-06-18,AMZN
2025-06-20,V
2025-06-23,RTX
2025-06-24,DIS
2025-06-25,ABBV
2025-06-26,LIN
2025-06-27,FDX
2025-06-30,AAPL
2025-07-01,LOW
2025-07-02,PGR
2025-07-03,BDX
2025-07-07,CSCO
2025-07-08,BLK
2025-07-09,CME
2025-07-10,GM
2025-07-11,CAT
2025-07-14,ACN
2025-07-15,CL
2025-07-16,PEP
2025-07-17,META
2025-07-18,KO
2025-07-21,LMT
2025-07-22,AMD
2025-07-23,JNJ
2025-07-24,HON
2025-07-25,ALL
2021-09-28,PLD
2021-09-29,BKNG
2021-09-30,PFE
2021-10-01,TMO
2021-10-04,NFLX
2021-10-05,MA
2021-10-06,HON
2021-10-07,HUM
2021-10-08,MS
2021-10-11,USB
2021-10-12,VZ
2021-10-13,MDT
2021-10-14,T
2021-10-15,DUK
2021-10-18,COST
2021-10-19,ABT
2021-10-20,TGT
2021-10-21,AMGN
2021-10-22,PG
2021-10-25,APD
2021-10-26,IBM
2021-10-27,WFC
2021-10-28,SPGI
2021-10-29,EOG
2021-11-01,NVDA
2021-11-02,JPM
2021-11-03,TXN
2021-11-04,MCD
2021-11-05,XOM
2021-11-08,PNC
2021-11-09,CI
2021-11-10,PFE
2021-11-11,MMC
2021-11-12,C
2021-11-15,EL
2021-11-16,MSFT
2021-11-17,MO
2021-11-18,GOOGL
2021-11-19,CB
2021-11-22,WMT
2021-11-23,DHR
2021-11-24,MRK
2021-11-26,ADBE
2021-11-29,CVX
2021-11-30,CAT
2021-12-01,INTC
2021-12-02,AIG
2021-12-03,DE
2021-12-06,EOG
2021-12-07,MU
2021-12-08,INTU
2021-12-09,LOW
2021-12-10,UNP
2021-12-13,GE
2021-12-14,CSCO
2021-12-15,ISRG
2021-12-16,EQIX
2021-12-17,HD
2021-12-20,ICE
2021-12-21,BRK-B
2021-12-22,AVGO
2021-12-23,ABBV
2021-12-27,AON
2021-12-28,RTX
2021-12-29,GILD
2021-12-30,AMZN
2021-12-31,PGR
2022-01-03,BLK
2022-01-04,AMAT
2022-01-05,BAC
2022-01-06,NOW
2022-01-07,FI
2022-01-10,BDX
2022-01-11,COST
2022-01-12,HUM
2022-01-13,ZTS
2022-01-14,LMT
2022-01-18,PM
2022-01-19,BKNG
2022-01-20,GILD
2022-01-21,ACN
2022-01-24,UNH
2022-01-25,GM
2022-01-26,C
2022-01-27,JNJ
2022-01-28,CRM
2022-01-31,PEP
2022-02-01,DIS
2022-02-02,QCOM
2022-02-03,ABT
2022-02-04,NSC
2022-02-07,KO
2022-02-08,META
2022-02-09,FDX
2022-02-10,AAPL
2022-02-11,TMO
2022-02-14,CL
2022-02-15,SPGI
2022-02-16,INTU
2022-02-17,PLD
2022-02-18,ALL
2022-02-22,MA
2022-02-23,FI
2022-02-24,MDT
2022-02-25,SO
2022-02-28,APD
2022-03-01,AMD
2022-03-02,AMGN
2022-03-03,V
2022-03-04,WMT
2022-03-07,XOM
2022-03-08,USB
2022-03-09,AMT
2022-03-10,PNC
2022-03-11,GOOGL
2022-03-14,ADP
2022-03-15,MMC
2022-03-16,CSCO
2022-03-17,JPM
2022-03-18,TXN
2022-03-21,MRK
2022-03-22,LIN
2022-03-23,DUK
2022-03-24,MO
2022-03-25,WFC
2022-03-28,BAC
2022-03-29,CVX
2022-03-30,ADP
2022-03-31,CI
2022-04-01,HON
2022-04-04,NVDA
2022-04-05,EL
2022-04-06,MSFT
2022-04-07,NEE
2022-04-08,MCD
2022-04-11,VZ
2022-04-12,INTC
2022-04-13,SYK
2022-04-14,MU
2022-04-18,ZTS
2022-04-19,DE
2022-04-20,AVGO
2022-04-21,ISRG
2022-04-22,MS
2022-04-25,LOW
2022-04-26,T
2022-04-27,BRK-B
2022-04-28,GS
2022-04-29,BDX
2022-05-02,COST
2022-05-03,RTX
2022-05-04,ADP
2022-05-05,HUM
2022-05-06,ADI
2022-05-09,ABBV
2022-05-10,SBUX
2022-05-11,AMZN
2022-05-12,NFLX
2022-05-13,DIS
2022-05-16,GM
2022-05-17,C
2022-05-18,HD
2022-05-19,DHR
2022-05-20,ALL
2022-05-23,BLK
2022-05-24,CME
2022-05-25,BKNG
2022-05-26,META
2022-05-27,GE
2022-05-31,C
2022-06-01,JNJ
2022-06-02,MO
2022-06-03,KO
2022-06-06,WMT
2022-06-07,ADBE
2022-06-08,SPGI
2022-06-09,VRTX
2022-06-10,ABT
2022-06-13,UNP
2022-06-14,MSFT
2022-06-15,AAPL
2022-06-16,PEP
2022-06-17,FI
2022-06-21,LMT
2022-06-22,SBUX
2022-06-23,FDX
2022-06-24,CRM
2022-06-27,WFC
2022-06-28,ACN
2022-06-29,PG
2022-06-30,EL
2022-07-01,MDT
2022-07-05,PGR
2022-07-06,MA
2022-07-07,ADP
2022-07-08,USB
2022-07-11,IBM
2022-07-12,MMC
2022-07-13,DHR
2022-07-14,CI
2022-07-15,CB
2022-07-18,PLD
2022-07-19,BAC
2022-07-20,NVDA
2022-07-21,DUK
2022-07-22,CSCO
2022-07-25,MCD
2022-07-26,ICE
2022-07-27,MRK
2022-07-28,AMD
2022-07-29,TMO
2022-08-01,TGT
2022-08-02,APD
2022-08-03,VZ
2022-08-04,PNC
2022-08-05,CVX
2022-08-08,PFE
2022-08-09,AMGN
2022-08-10,EQIX
2022-08-11,QCOM
2022-08-12,GOOGL
2022-08-15,CAT
2022-08-16,JPM
2022-08-17,AMT
2022-08-18,NOW
2022-08-19,INTC
2022-08-22,ADBE
2022-08-23,DE
2022-08-24,TXN
2022-08-25,MU
2022-08-26,VRTX
2022-08-29,LOW
2022-08-30,SO
2022-08-31,DIS
2022-09-01,BRK-B
2022-09-02,INTU
2022-09-06,GM
2022-09-07,NEE
2022-09-08,RTX
2022-09-09,PFE
2022-09-12,GE
2022-09-13,C
2022-09-14,BLK
2022-09-15,UNH
2022-09-16,ISRG
2022-09-19,AMAT
2022-09-20,ABBV
2022-09-21,SYK
2022-09-22,NVDA
2022-09-23,CI
2022-09-26,HON
2022-09-27,BDX
2022-09-28,COST
2022-09-29,HUM
2022-09-30,NFLX
2022-10-03,JNJ
2022-10-04,CRM
2022-10-05,WMT
2022-10-06,REGN
2022-10-07,PEP
2022-10-10,ALL
2022-10-11,KO
2022-10-12,FI
2022-10-13,FDX
2022-10-14,CAT
2022-10-17,EL
2022-10-18,MCD
2022-10-19,XOM
2022-10-20,MA
2022-10-21,ADP
2022-10-24,MSFT
2022-10-25,AAPL
2022-10-26,AMZN
2022-10-27,NSC
2022-10-28,SPGI
2022-10-31,EOG
2022-11-01,GOOGL
2022-11-02,CB
2022-11-03,INTC
2022-11-04,PM
2022-11-07,DUK
2022-11-08,CSCO
2022-11-09,USB
2022-11-10,IBM
2022-11-11,WFC
2022-11-14,BAC
2022-11-15,JPM
2022-11-16,VZ
2022-11-17,TMO
2022-11-18,PG
2022-11-21,ABT
2022-11-22,V
2022-11-23,CVX
2022-11-25,PFE
2022-11-28,MRK
2022-11-29,ICE
2022-11-30,BKNG
2022-12-01,META
2022-12-02,MMC
2022-12-05,SHW
2022-12-06,ACN
2022-12-07,CME
2022-12-08,MDT
2022-12-09,ADI
2022-12-12,PLD
2022-12-13,LMT
2022-12-14,LIN
2022-12-15,APD
2022-12-16,IBM
2022-12-19,AMGN
2022-12-20,CL
2022-12-21,HD
2022-12-22,AON
2022-12-23,QCOM
2022-12-27,PNC
2022-12-28,MU
2022-12-29,ADI
2022-12-30,NOW
2023-01-03,DE
2023-01-04,ZTS
2023-01-05,LOW
2023-01-06,PGR
2023-01-09,BRK-B
2023-01-10,AVGO
2023-01-11,GE
2023-01-12,MO
2023-01-13,GM
2023-01-17,CRM
2023-01-18,DIS
2023-01-19,ABBV
2023-01-20,AIG
2023-01-23,CI
2023-01-24,HON
2023-01-25,RTX
2023-01-26,BLK
2023-01-27,TGT
2023-01-30,FI
2023-01-31,ISRG
2023-02-01,UNP
2023-02-02,SPGI
2023-02-03,VRTX
2023-02-06,PEP
2023-02-07,ALL
2023-02-08,JNJ
2023-02-09,COST
2023-02-10,HUM
2023-02-13,ZTS
2023-02-14,KO
2023-02-15,BDX
2023-02-16,SYK
2023-02-17,APD
2023-02-21,AMD
2023-02-22,ACN
2023-02-23,T
2023-02-24,WMT
2023-02-27,XOM
2023-02-28,GOOGL
2023-03-01,NEE
2023-03-02,BKNG
2023-03-03,GILD
2023-03-06,AMZN
2023-03-07,V
2023-03-08,PLD
2023-03-09,MA
2023-03-10,AAPL
2023-03-13,HD
2023-03-14,PM
2023-03-15,MCD
2023-03-16,ADBE
2023-03-17,EL
2023-03-20,MMC
2023-03-21,DHR
2023-03-22,FDX
2023-03-23,CAT
2023-03-24,ABT
2023-03-27,AMAT
2023-03-28,AMGN
2023-03-29,PG
2023-03-30,LMT
2023-03-31,ICE
2023-04-03,NVDA
2023-04-04,MDT
2023-04-05,ADI
2023-04-06,PNC
2023-04-10,WFC
2023-04-11,USB
2023-04-12,INTU
2023-04-13,JPM
2023-04-14,VZ
2023-04-17,DUK
2023-04-18,SHW
2023-04-19,MSFT
2023-04-20,NEE
2023-04-21,TMO
2023-04-24,CL
2023-04-25,MRK
2023-04-26,REGN
2023-04-27,CVX
2023-04-28,CB
2023-05-01,INTC
2023-05-02,AON
2023-05-03,BAC
2023-05-04,MU
2023-05-05,GS
2023-05-08,NOW
2023-05-09,QCOM
2023-05-10,GM
2023-05-11,CSCO
2023-05-12,GE
2023-05-15,MO
2023-05-16,DE
2023-05-17,TXN
2023-05-18,LOW
2023-05-19,EQIX
2023-05-22,DIS
2023-05-23,BRK-B
2023-05-24,AMT
2023-05-25,BLK
2023-05-26,NSC
2023-05-30,ABBV
2023-05-31,AIG
2023-06-01,RTX
2023-06-02,HON
2023-06-05,CI
2023-06-06,PFE
2023-06-07,ISRG
2023-06-08,SO
2023-06-09,INTC
2023-06-12,SBUX
2023-06-13,SPGI
2023-06-14,ADI
2023-06-15,HUM
2023-06-16,ZTS
2023-06-20,JNJ
2023-06-21,CRM
2023-06-22,APD
2023-06-23,AMD
2023-06-26,BKNG
2023-06-27,GILD
2023-06-28,BDX
2023-06-29,COST
2023-06-30,AMZN
2023-07-03,CME
2023-07-05,WMT
2023-07-06,SYK
2023-07-07,ALL
2023-07-10,PLD
2023-07-11,ACN
2023-07-12,MS
2023-07-13,META
2023-07-14,MMC
2023-07-17,C
2023-07-18,PEP
2023-07-19,ADP
2023-07-20,EL
2023-07-21,WFC
2023-07-24,QCOM
2023-07-25,FDX
2023-07-26,CAT
2023-07-27,GOOGL
2023-07-28,ADP
2023-07-31,ABT
2023-08-01,NFLX
2023-08-02,KO
2023-08-03,FI
2023-08-04,HD
2023-08-07,PM
2023-08-08,NVDA
2023-08-09,MCD
2023-08-10,LIN
2023-08-11,DUK
2023-08-14,DHR
2023-08-15,LMT
2023-08-16,AIG
2023-08-17,PNC
2023-08-18,BAC
2023-08-21,TMO
2023-08-22,UNH
2023-08-23,JPM
2023-08-24,IBM
2023-08-25,USB
2023-08-28,AVGO
2023-08-29,CVX
2023-08-30,CB
2023-08-31,MRK
2023-09-01,XOM
2023-09-05,MA
2023-09-06,GILD
2023-09-07,MDT
2023-09-08,ADI
2023-09-11,MSFT
2023-09-12,AAPL
2023-09-13,AMGN
2023-09-14,TGT
2023-09-15,NOW
2023-09-18,META
2023-09-19,GM
2023-09-20,MO
2023-09-21,MU
2023-09-22,GS
2023-09-25,LOW
2023-09-26,T
2023-09-27,GE
2023-09-28,CSCO
2023-09-29,DE
2023-10-02,AMT
2023-10-03,RTX
2023-10-04,ADP
2023-10-05,BLK
2023-10-06,UNP
2023-10-09,ABBV
2023-10-10,AON
2023-10-11,INTC
2023-10-12,SBUX
2023-10-13,DIS
2023-10-16,EL
2023-10-17,SPGI
2023-10-18,EOG
2023-10-19,HUM
2023-10-20,SO
2023-10-23,BRK-B
2023-10-24,TXN
2023-10-25,CI
2023-10-26,NEE
2023-10-27,APD
2023-10-30,ADBE
2023-10-31,JNJ
2023-11-01,C
2023-11-02,BDX
2023-11-03,SHW
2023-11-06,ISRG
2023-11-07,AMAT
2023-11-08,PEP
2023-11-09,ALL
2023-11-10,BKNG
2023-11-13,CB
2023-11-14,WMT
2023-11-15,SYK
2023-11-16,QCOM
2023-11-17,MMC
2023-11-20,SHW
2023-11-21,PLD
2023-11-22,USB
2023-11-24,VRTX
2023-11-27,LMT
2023-11-28,PM
2023-11-29,ACN
2023-11-30,PG
2023-12-01,DUK
2023-12-04,COST
2023-12-05,GOOGL
2023-12-06,CB
2023-12-07,FDX
2023-12-08,PFE
2023-12-11,KO
2023-12-12,FI
2023-12-13,MCD
2023-12-14,REGN
2023-12-15,PNC
2023-12-18,JPM
2023-12-19,AMT
2023-12-20,AMGN
2023-12-21,CL
2023-12-22,AMZN
2023-12-26,PGR
2023-12-27,MSFT
2023-12-28,CRM
2023-12-29,TMO
2024-01-02,MS
2024-01-03,BAC
2024-01-04,MRK
2024-01-05,LIN
2024-01-08,MDT
2024-01-09,NFLX
2024-01-10,ABT
2024-01-11,EQIX
2024-01-12,MA
2024-01-16,PFE
2024-01-17,HD
2024-01-18,AIG
2024-01-19,CVX
2024-01-22,CAT
2024-01-23,NVDA
2024-01-24,WFC
2024-01-25,LOW
2024-01-26,V
2024-01-29,GE
2024-01-30,MO
2024-01-31,GM
2024-02-01,C
2024-02-02,MU
2024-02-05,EOG
2024-02-06,BLK
2024-02-07,NSC
2024-02-08,RTX
2024-02-09,GILD
2024-02-12,NOW
2024-02-13,DIS
2024-02-14,ABBV
2024-02-15,AON
2024-02-16,SPGI
2024-02-20,T
2024-02-21,DE
2024-02-22,AVGO
2024-02-23,HUM
2024-02-26,ZTS
2024-02-27,BRK-B
2024-02-28,INTU
2024-02-29,EL
2024-03-01,BKNG
2024-03-04,META
2024-03-05,JNJ
2024-03-06,AAPL
2024-03-07,CI
2024-03-08,HON
2024-03-11,APD
2024-03-12,VZ
2024-03-13,BDX
2024-03-14,DHR
2024-03-15,LMT
2024-03-18,SBUX
2024-03-19,ALL
2024-03-20,USB
2024-03-21,AMD
2024-03-22,QCOM
2024-03-25,PEP
2024-03-26,FI
2024-03-27,ISRG
2024-03-28,AMAT
2024-04-01,WMT
2024-04-02,ICE
2024-04-03,KO
2024-04-04,BAC
2024-04-05,AMGN
2024-04-08,UNH
2024-04-09,DUK
2024-04-10,SHW
2024-04-11,MMC
2024-04-12,CSCO
2024-04-15,PLD
2024-04-16,ABT
2024-04-17,CME
2024-04-18,JPM
2024-04-19,TXN
2024-04-22,ACN
2024-04-23,TGT
2024-04-24,MDT
2024-04-25,MS
2024-04-26,FDX
2024-04-29,NEE
2024-04-30,MRK
2024-05-01,ADBE
2024-05-02,AMZN
2024-05-03,PGR
2024-05-06,PNC
2024-05-07,MSFT
2024-05-08,CRM
2024-05-09,CVX
2024-05-10,CB
2024-05-13,WFC
2024-05-14,GOOGL
2024-05-15,NEE
2024-05-16,HD
2024-05-17,SYK
2024-05-20,TMO
2024-05-21,PG
2024-05-22,NVDA
2024-05-23,MA
2024-05-24,HON
2024-05-28,MCD
2024-05-29,XOM
2024-05-30,INTC
2024-05-31,PM
2024-06-03,LOW
2024-06-04,UNP
2024-06-05,GE
2024-06-06,MO
2024-06-07,MU
2024-06-10,GS
2024-06-11,BLK
2024-06-12,EQIX
2024-06-13,DIS
2024-06-14,GM
2024-06-17,COST
2024-06-18,DE
2024-06-20,AMT
2024-06-21,SPGI
2024-06-24,VRTX
2024-06-25,RTX
2024-06-26,META
2024-06-27,ABBV
2024-06-28,AIG
2024-07-01,BKNG
2024-07-02,BRK-B
2024-07-03,SO
2024-07-05,HUM
2024-07-08,NFLX
2024-07-09,BDX
2024-07-10,SHW
2024-07-11,JNJ
2024-07-12,C
2024-07-15,EL
2024-07-16,LMT
2024-07-17,AON
2024-07-18,ALL
2024-07-19,DUK
2024-07-22,CSCO
